run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	sra_ftp	bam_ftp
ERR3046455	SAMEA5206925	ERX3120045	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046455/ERR3046455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046455/ERR3046455_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046455	
ERR3046457	SAMEA5206927	ERX3120047	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046457/ERR3046457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046457/ERR3046457_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046457	
ERR3046472	SAMEA5206942	ERX3120062	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046472/ERR3046472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046472/ERR3046472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046472	
ERR3046475	SAMEA5206945	ERX3120065	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046475/ERR3046475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046475/ERR3046475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046475	
ERR3046476	SAMEA5206946	ERX3120066	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046476/ERR3046476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046476/ERR3046476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046476	
ERR3046486	SAMEA5206956	ERX3120076	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046486/ERR3046486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046486/ERR3046486_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046486	
ERR3046489	SAMEA5206959	ERX3120079	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046489/ERR3046489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046489/ERR3046489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046489	
ERR3046492	SAMEA5206962	ERX3120082	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046492/ERR3046492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046492/ERR3046492_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046492	
ERR3046509	SAMEA5206979	ERX3120099	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046509/ERR3046509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046509/ERR3046509_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046509	
ERR3046512	SAMEA5206982	ERX3120102	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046512/ERR3046512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046512/ERR3046512_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046512	
ERR3046513	SAMEA5206983	ERX3120103	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046513/ERR3046513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046513/ERR3046513_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046513	
ERR3046514	SAMEA5206984	ERX3120104	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046514/ERR3046514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046514/ERR3046514_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046514	
ERR3046521	SAMEA5206991	ERX3120111	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046521/ERR3046521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046521/ERR3046521_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046521	
ERR3046532	SAMEA5207002	ERX3120122	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046532/ERR3046532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046532/ERR3046532_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046532	
ERR3046534	SAMEA5207004	ERX3120124	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046534/ERR3046534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046534/ERR3046534_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046534	
ERR3046573	SAMEA5207043	ERX3120163	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046573/ERR3046573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046573/ERR3046573_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046573	
ERR3046594	SAMEA5207064	ERX3120184	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046594/ERR3046594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046594/ERR3046594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046594	
ERR3046606	SAMEA5207076	ERX3120196	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046606/ERR3046606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046606/ERR3046606_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046606	
ERR3046616	SAMEA5207086	ERX3120206	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046616/ERR3046616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046616/ERR3046616_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046616	
ERR3046625	SAMEA5207095	ERX3120215	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046625/ERR3046625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046625/ERR3046625_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046625	
ERR3046638	SAMEA5207108	ERX3120228	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046638/ERR3046638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046638/ERR3046638_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046638	
ERR3046388	SAMEA5206857	ERX3119978	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046388/ERR3046388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046388/ERR3046388_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046388	
ERR3046390	SAMEA5206859	ERX3119980	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046390/ERR3046390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046390/ERR3046390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046390	
ERR3046395	SAMEA5206864	ERX3119985	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046395/ERR3046395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046395/ERR3046395_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046395	
ERR3046399	SAMEA5206868	ERX3119989	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046399/ERR3046399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046399/ERR3046399_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046399	
ERR3046406	SAMEA5206875	ERX3119996	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046406/ERR3046406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046406/ERR3046406_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046406	
ERR3046409	SAMEA5206878	ERX3119999	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046409/ERR3046409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046409/ERR3046409_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046409	
ERR3046419	SAMEA5206888	ERX3120009	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046419/ERR3046419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046419/ERR3046419_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046419	
ERR3046422	SAMEA5206891	ERX3120012	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046422/ERR3046422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/002/ERR3046422/ERR3046422_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/002/ERR3046422	
ERR3046423	SAMEA5206892	ERX3120013	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046423/ERR3046423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046423/ERR3046423_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046423	
ERR3046439	SAMEA5206908	ERX3120029	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046439/ERR3046439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046439/ERR3046439_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046439	
ERR3046453	SAMEA5206923	ERX3120043	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046453/ERR3046453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046453/ERR3046453_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046453	
ERR3046477	SAMEA5206947	ERX3120067	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046477/ERR3046477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046477/ERR3046477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046477	
ERR3046478	SAMEA5206948	ERX3120068	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046478/ERR3046478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046478/ERR3046478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046478	
ERR3046491	SAMEA5206961	ERX3120081	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046491/ERR3046491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046491/ERR3046491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046491	
ERR3046494	SAMEA5206964	ERX3120084	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046494/ERR3046494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046494/ERR3046494_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046494	
ERR3046495	SAMEA5206965	ERX3120085	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046495/ERR3046495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046495/ERR3046495_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046495	
ERR3046497	SAMEA5206967	ERX3120087	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046497/ERR3046497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046497/ERR3046497_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046497	
ERR3046503	SAMEA5206973	ERX3120093	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046503/ERR3046503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046503/ERR3046503_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046503	
ERR3046505	SAMEA5206975	ERX3120095	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046505/ERR3046505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046505/ERR3046505_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046505	
ERR3046516	SAMEA5206986	ERX3120106	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046516/ERR3046516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046516/ERR3046516_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046516	
ERR3046525	SAMEA5206995	ERX3120115	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046525/ERR3046525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046525/ERR3046525_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046525	
ERR3046526	SAMEA5206996	ERX3120116	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046526/ERR3046526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046526/ERR3046526_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046526	
ERR3046530	SAMEA5207000	ERX3120120	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046530/ERR3046530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046530/ERR3046530_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046530	
ERR3046535	SAMEA5207005	ERX3120125	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046535/ERR3046535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046535/ERR3046535_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046535	
ERR3046546	SAMEA5207016	ERX3120136	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046546/ERR3046546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046546/ERR3046546_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046546	
ERR3046547	SAMEA5207017	ERX3120137	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046547/ERR3046547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/007/ERR3046547/ERR3046547_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/007/ERR3046547	
ERR3046551	SAMEA5207021	ERX3120141	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046551/ERR3046551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046551/ERR3046551_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046551	
ERR3046560	SAMEA5207030	ERX3120150	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046560/ERR3046560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046560/ERR3046560_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046560	
ERR3046563	SAMEA5207033	ERX3120153	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046563/ERR3046563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046563/ERR3046563_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046563	
ERR3046566	SAMEA5207036	ERX3120156	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046566/ERR3046566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046566/ERR3046566_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046566	
ERR3046569	SAMEA5207039	ERX3120159	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046569/ERR3046569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046569/ERR3046569_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046569	
ERR3046575	SAMEA5207045	ERX3120165	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046575/ERR3046575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/005/ERR3046575/ERR3046575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/005/ERR3046575	
ERR3046584	SAMEA5207054	ERX3120174	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046584/ERR3046584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/004/ERR3046584/ERR3046584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/004/ERR3046584	
ERR3046586	SAMEA5207056	ERX3120176	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046586/ERR3046586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046586/ERR3046586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046586	
ERR3046590	SAMEA5207060	ERX3120180	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046590/ERR3046590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/000/ERR3046590/ERR3046590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/000/ERR3046590	
ERR3046591	SAMEA5207061	ERX3120181	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046591/ERR3046591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046591/ERR3046591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046591	
ERR3046596	SAMEA5207066	ERX3120186	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046596/ERR3046596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/006/ERR3046596/ERR3046596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/006/ERR3046596	
ERR3046599	SAMEA5207069	ERX3120189	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046599/ERR3046599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046599/ERR3046599_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046599	
ERR3046603	SAMEA5207073	ERX3120193	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046603/ERR3046603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/003/ERR3046603/ERR3046603_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/003/ERR3046603	
ERR3046611	SAMEA5207081	ERX3120201	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046611/ERR3046611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/001/ERR3046611/ERR3046611_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/001/ERR3046611	
ERR3046618	SAMEA5207088	ERX3120208	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046618/ERR3046618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/008/ERR3046618/ERR3046618_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/008/ERR3046618	
ERR3046619	SAMEA5207089	ERX3120209	PRJEB30615	1861841	feces metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046619/ERR3046619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR304/009/ERR3046619/ERR3046619_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR304/009/ERR3046619	
