run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	sra_ftp	bam_ftp
ERR1913004	SAMEA103958151	ERX1973581	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913004/ERR1913004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913004/ERR1913004_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913004	
ERR1913005	SAMEA103958151	ERX1973582	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913005/ERR1913005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913005/ERR1913005_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913005	
ERR1913012	SAMEA103958124	ERX1973589	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913012/ERR1913012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913012/ERR1913012_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913012	
ERR1913022	SAMEA103958128	ERX1973599	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913022/ERR1913022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913022/ERR1913022_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913022	
ERR1913025	SAMEA103958144	ERX1973602	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913025/ERR1913025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913025/ERR1913025_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913025	
ERR1913027	SAMEA103958144	ERX1973604	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913027/ERR1913027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913027/ERR1913027_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913027	
ERR1913035	SAMEA103958120	ERX1973612	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913035/ERR1913035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913035/ERR1913035_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913035.bam
ERR1913041	SAMEA103958141	ERX1973618	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913041/ERR1913041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913041/ERR1913041_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913041	
ERR1913043	SAMEA103958141	ERX1973620	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913043/ERR1913043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913043/ERR1913043_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913043	
ERR1913045	SAMEA103958143	ERX1973622	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913045/ERR1913045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913045/ERR1913045_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913045	
ERR1913047	SAMEA103958118	ERX1973624	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913047/ERR1913047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913047/ERR1913047_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913047	
ERR1913048	SAMEA103958118	ERX1973625	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913048/ERR1913048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913048/ERR1913048_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913048	
ERR1913053	SAMEA103958132	ERX1973630	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913053/ERR1913053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913053/ERR1913053_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913053	
ERR1913054	SAMEA103958147	ERX1973631	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913054/ERR1913054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913054/ERR1913054_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913054	
ERR1913056	SAMEA103958147	ERX1973633	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913056/ERR1913056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913056/ERR1913056_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913056	
ERR1913057	SAMEA103958129	ERX1973634	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913057/ERR1913057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913057/ERR1913057_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913057	
ERR1913061	SAMEA103958135	ERX1973638	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913061/ERR1913061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913061/ERR1913061_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913061	
ERR1913066	SAMEA103958127	ERX1973643	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913066/ERR1913066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913066/ERR1913066_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913066	
ERR1913068	SAMEA103958127	ERX1973645	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913068/ERR1913068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913068/ERR1913068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913068	
ERR1913070	SAMEA103958111	ERX1973647	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913070/ERR1913070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913070/ERR1913070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913070	
ERR1913071	SAMEA103958111	ERX1973648	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913071/ERR1913071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913071/ERR1913071_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913071	
ERR1913074	SAMEA103958165	ERX1973651	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913074/ERR1913074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913074/ERR1913074_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913074	
ERR1913075	SAMEA103958165	ERX1973652	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913075/ERR1913075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913075/ERR1913075_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913075	
ERR1913076	SAMEA103958142	ERX1973653	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913076/ERR1913076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913076/ERR1913076_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913076	
ERR1913083	SAMEA103958126	ERX1973660	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913083/ERR1913083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913083/ERR1913083_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913083	
ERR1913084	SAMEA103958152	ERX1973661	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913084/ERR1913084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913084/ERR1913084_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913084	
ERR1913085	SAMEA103958152	ERX1973662	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913085/ERR1913085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913085/ERR1913085_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913085	
ERR1913089	SAMEA103958112	ERX1973666	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913089/ERR1913089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913089/ERR1913089_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913089	
ERR1913090	SAMEA103958112	ERX1973667	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913090/ERR1913090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913090/ERR1913090_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913090.bam
ERR1913091	SAMEA103958112	ERX1973668	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913091/ERR1913091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913091/ERR1913091_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913091.bam
ERR1913093	SAMEA103958115	ERX1973670	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913093/ERR1913093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913093/ERR1913093_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913093	
ERR1913094	SAMEA103958115	ERX1973671	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913094/ERR1913094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913094/ERR1913094_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913094	
ERR1913100	SAMEA103958140	ERX1973677	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913100/ERR1913100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913100/ERR1913100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913100	
ERR1913102	SAMEA103958140	ERX1973679	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913102/ERR1913102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913102/ERR1913102_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913102	
ERR1913106	SAMEA103958122	ERX1973683	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913106/ERR1913106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913106/ERR1913106_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913106	
ERR1913108	SAMEA103958138	ERX1973685	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913108/ERR1913108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/008/ERR1913108/ERR1913108_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/008/ERR1913108	
ERR1913109	SAMEA103958138	ERX1973686	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913109/ERR1913109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913109/ERR1913109_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913109	
ERR1913111	SAMEA103958146	ERX1973688	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913111/ERR1913111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913111/ERR1913111_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913111.bam
ERR1913114	SAMEA103958146	ERX1973691	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913114/ERR1913114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913114/ERR1913114_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913114.bam
ERR1913115	SAMEA103958160	ERX1973692	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913115/ERR1913115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913115/ERR1913115_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913115	
ERR1913116	SAMEA103958139	ERX1973693	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913116/ERR1913116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913116/ERR1913116_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913116	
ERR1913121	SAMEA103958164	ERX1973698	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913121/ERR1913121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913121/ERR1913121_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913121	
ERR1913124	SAMEA103958119	ERX1973701	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913124/ERR1913124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913124/ERR1913124_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913124	
ERR1913125	SAMEA103958119	ERX1973702	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913125/ERR1913125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913125/ERR1913125_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913125	
ERR1913126	SAMEA103958154	ERX1973703	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913126/ERR1913126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913126/ERR1913126_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913126	
ERR1913139	SAMEA103958148	ERX1973716	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913139/ERR1913139.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913139	
ERR1913142	SAMEA103958163	ERX1973719	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913142/ERR1913142.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913142	
ERR1913146	SAMEA103958125	ERX1973723	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913146/ERR1913146.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913146	
ERR1913156	SAMEA103958130	ERX1973733	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913156/ERR1913156.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913156	
ERR1913159	SAMEA103958121	ERX1973736	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913159/ERR1913159.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913159	
ERR1913161	SAMEA103958121	ERX1973738	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913161/ERR1913161.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913161	
ERR1913162	SAMEA103958121	ERX1973739	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913162/ERR1913162.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913162	
ERR1913166	SAMEA103958134	ERX1973743	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913166/ERR1913166.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913166	
ERR1913170	SAMEA103958116	ERX1973747	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913170/ERR1913170.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913170	
ERR1913173	SAMEA103958150	ERX1973750	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913173/ERR1913173.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913173	
ERR1913176	SAMEA103958131	ERX1973753	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/006/ERR1913176/ERR1913176.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/006/ERR1913176	
ERR1913179	SAMEA103958113	ERX1973756	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/009/ERR1913179/ERR1913179.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/009/ERR1913179	
ERR1913183	SAMEA103958136	ERX1973760	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/003/ERR1913183/ERR1913183.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/003/ERR1913183	
ERR1913185	SAMEA103958136	ERX1973762	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/005/ERR1913185/ERR1913185.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/005/ERR1913185	
ERR1913187	SAMEA103958109	ERX1973764	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/007/ERR1913187/ERR1913187.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/007/ERR1913187	
ERR1913190	SAMEA103958110	ERX1973767	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913190/ERR1913190.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913190	
ERR1913191	SAMEA103958110	ERX1973768	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913191/ERR1913191.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913191	
ERR1913192	SAMEA103958110	ERX1973769	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/002/ERR1913192/ERR1913192.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/002/ERR1913192	
ERR1913204	SAMEA103958124	ERX1973781	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/004/ERR1913204/ERR1913204.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/004/ERR1913204	
ERR1913210	SAMEA103958117	ERX1973787	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/000/ERR1913210/ERR1913210.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/000/ERR1913210	
ERR1913211	SAMEA103958117	ERX1973788	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913211/ERR1913211.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913211	
ERR1913221	SAMEA103958153	ERX1973798	PRJEB17784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR191/001/ERR1913221/ERR1913221.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR191/001/ERR1913221	
